transaction_id,customer_id,product_id,city,transaction_date,quantity,price,discount,revenue
4533,1821,107,Hyderabad,2025-10-25,5,50000.0,0.25,187500.0
4534,1216,107,Mumbai,2025-10-13,3,50000.0,0.3,105000.0
4535,1279,101,Chennai,2026-01-22,1,250000.0,0.4,150000.0
4536,1042,107,Delhi,2025-05-18,5,50000.0,0.25,187500.0
4537,1567,105,Delhi,2026-02-21,3,45000.0,0.35,87750.0
4538,1926,107,Bangalore,2025-09-19,5,50000.0,0.25,187500.0
4539,1982,108,Chennai,2025-08-25,5,15000.0,0.35,48750.0
4540,1383,110,Delhi,2025-06-30,5,45000.0,0.25,168750.0
4541,1693,109,Mumbai,2026-10-04,3,65000.0,0.3,136500.0
4542,1760,106,Delhi,2026-02-23,4,80000.0,0.35,208000.0
4544,1690,110,Delhi,2025-06-26,3,45000.0,0.1,121500.0
4545,1502,105,Hyderabad,2026-04-07,2,45000.0,0.1,81000.0
4546,1953,102,Hyderabad,2025-12-02,2,70000.0,0.1,126000.0
4547,1968,106,Hyderabad,2025-10-15,4,80000.0,0.1,288000.0
4548,1205,102,Bangalore,2025-04-25,1,70000.0,0.35,45500.0
4549,1101,105,Delhi,2025-11-11,1,45000.0,0.1,40500.0
4550,1791,106,Bangalore,2026-03-04,1,80000.0,0.4,48000.0
4551,1834,109,Mumbai,2025-11-23,5,65000.0,0.15,276250.0
4553,1662,104,Mumbai,2025-10-29,2,8000.0,0.35,10400.0
4554,1217,107,Chennai,2025-11-17,3,50000.0,0.15,127500.0
4556,1765,104,Mumbai,2025-06-15,1,8000.0,0.1,7200.0
4557,1384,104,Mumbai,2025-09-21,3,8000.0,0.25,18000.0
4558,1179,109,Chennai,2026-04-14,2,65000.0,0.35,84500.0
4559,1012,103,Mumbai,2026-01-05,5,1300.0,0.4,3900.0
4560,1048,106,Delhi,2026-03-22,2,80000.0,0.25,120000.0
4561,1063,104,Delhi,2025-12-13,4,8000.0,0.1,28800.0
4562,1683,107,Bangalore,2026-03-22,2,50000.0,0.35,65000.0
4563,1007,104,Hyderabad,2025-10-14,4,8000.0,0.35,20800.0
4564,1870,105,Hyderabad,2025-12-22,1,45000.0,0.4,27000.0
4565,1651,109,Hyderabad,2025-07-09,1,65000.0,0.1,58500.0
4566,1990,108,Mumbai,2025-05-27,4,15000.0,0.35,39000.0
4567,1304,109,Hyderabad,2026-02-14,5,65000.0,0.1,292500.0
4568,1135,102,Hyderabad,2025-12-31,1,70000.0,0.2,56000.0
4569,1311,105,Hyderabad,2026-02-11,4,45000.0,0.15,153000.0
4570,1824,103,Hyderabad,2025-12-06,1,1300.0,0.3,910.0
4571,1451,105,Bangalore,2025-08-16,1,45000.0,0.15,38250.0
4572,1825,110,Delhi,2025-05-31,1,45000.0,0.1,40500.0
4573,1161,109,Delhi,2025-05-15,2,65000.0,0.1,117000.0
4574,1252,110,Bangalore,2025-11-17,2,45000.0,0.25,67500.0
4575,1325,108,Delhi,2025-08-07,5,15000.0,0.3,52500.0
4576,1643,104,Chennai,2025-11-11,1,8000.0,0.25,6000.0
4577,1434,108,Chennai,2025-06-26,4,15000.0,0.3,42000.0
4578,1021,110,Chennai,2026-01-15,1,45000.0,0.15,38250.0
4579,1618,105,Chennai,2025-04-28,2,45000.0,0.4,54000.0
4580,1201,104,Mumbai,2026-04-04,5,8000.0,0.25,30000.0
4581,1826,108,Chennai,2025-08-20,4,15000.0,0.25,45000.0
4582,1385,104,Hyderabad,2025-12-28,5,8000.0,0.05,38000.0
4583,1322,104,Bangalore,2025-09-21,5,8000.0,0.35,26000.0
4584,1864,102,Hyderabad,2025-08-10,4,70000.0,0.1,252000.0
4585,1135,101,Hyderabad,2025-04-10,1,250000.0,0.35,162500.0
4586,1636,105,Hyderabad,2026-04-15,1,45000.0,0.35,29250.0
4587,1179,104,Chennai,2025-07-22,3,8000.0,0.05,22800.0
4588,1905,106,Bangalore,2026-06-04,4,80000.0,0.1,288000.0
4589,1432,104,Hyderabad,2025-06-16,1,8000.0,0.15,6800.0
4590,1594,107,Mumbai,2026-02-23,3,50000.0,0.15,127500.0
4591,1268,102,Hyderabad,2025-10-09,5,70000.0,0.15,297500.0
4592,1672,108,Delhi,2025-10-10,2,15000.0,0.35,19500.0
4593,1664,101,Bangalore,2025-07-23,4,250000.0,0.35,650000.0
4594,1676,101,Delhi,2025-11-23,4,250000.0,0.1,900000.0
4595,1719,102,Chennai,2025-11-27,4,70000.0,0.35,182000.0
4596,1587,108,Bangalore,2025-07-08,3,15000.0,0.35,29250.0
4597,1081,102,Hyderabad,2025-06-06,1,70000.0,0.3,49000.0
4598,1770,108,Chennai,2025-09-24,2,15000.0,0.05,28500.0
4599,1794,107,Delhi,2025-08-31,2,50000.0,0.25,75000.0
4600,1950,105,Chennai,2025-12-08,1,45000.0,0.35,29250.0
4601,1920,105,Chennai,2025-06-13,5,45000.0,0.15,191250.0
4602,1856,107,Delhi,2025-12-13,4,50000.0,0.05,190000.0
4603,1553,103,Bangalore,2025-10-26,3,1300.0,0.15,3315.0
4604,1849,101,Delhi,2025-11-12,4,250000.0,0.15,850000.0
4605,1624,108,Chennai,2025-11-03,3,15000.0,0.25,33750.0
4606,1891,105,Chennai,2026-02-07,3,45000.0,0.1,121500.0
4607,1711,103,Mumbai,2025-10-16,5,1300.0,0.3,4550.0
4608,1103,108,Mumbai,2026-08-02,2,15000.0,0.35,19500.0
4609,1044,101,Hyderabad,2025-12-20,3,250000.0,0.4,450000.0
4610,1423,104,Chennai,2025-05-31,4,8000.0,0.2,25600.0
4611,1045,103,Chennai,2026-03-03,2,1300.0,0.05,2470.0
4612,1806,102,Bangalore,2026-02-18,5,70000.0,0.35,227500.0
4613,1129,110,Hyderabad,2026-03-24,3,45000.0,0.3,94500.0
4614,1019,104,Hyderabad,2025-12-02,5,8000.0,0.15,34000.0
4615,1289,103,Bangalore,2025-05-06,4,1300.0,0.1,4680.0
4616,1419,101,Bangalore,2025-06-23,2,250000.0,0.4,300000.0
4617,1455,106,Mumbai,2025-09-25,5,80000.0,0.15,340000.0
4618,1393,102,Mumbai,2025-12-26,5,70000.0,0.15,297500.0
4619,1110,101,Hyderabad,2025-09-02,2,250000.0,0.4,300000.0
4620,1446,102,Bangalore,2025-10-31,2,70000.0,0.35,91000.0
4621,1759,108,Hyderabad,2026-07-03,3,15000.0,0.3,31500.0
4622,1347,106,Chennai,2026-03-19,5,80000.0,0.2,320000.0
4624,1579,102,Hyderabad,2025-11-15,1,70000.0,0.35,45500.0
4625,1863,110,Bangalore,2025-11-22,5,45000.0,0.1,202500.0
4626,1761,103,Chennai,2025-07-14,1,1300.0,0.15,1105.0
4627,1402,109,Hyderabad,2025-07-27,2,65000.0,0.25,97500.0
4628,1118,106,Bangalore,2025-10-23,2,80000.0,0.1,144000.0
4629,1612,108,Bangalore,2025-04-25,2,15000.0,0.2,24000.0
4630,1099,109,Mumbai,2025-07-24,2,65000.0,0.2,104000.0
4631,1290,104,Bangalore,2025-11-10,3,8000.0,0.3,16800.0
4632,1063,102,Delhi,2025-05-29,3,70000.0,0.05,199500.0
4633,1610,107,Bangalore,2025-06-13,4,50000.0,0.3,140000.0
4634,1382,108,Chennai,2025-04-17,5,15000.0,0.05,71250.0
4635,1321,107,Hyderabad,2025-12-19,4,50000.0,0.25,150000.0
4636,1896,102,Chennai,2026-03-03,2,70000.0,0.4,84000.0
4637,1596,108,Bangalore,2026-04-13,1,15000.0,0.25,11250.0
4638,1377,107,Delhi,2025-09-21,3,50000.0,0.15,127500.0
4639,1407,101,Bangalore,2025-06-06,4,250000.0,0.3,700000.0
4640,1104,104,Hyderabad,2026-02-16,3,8000.0,0.35,15600.0
4641,1411,108,Mumbai,2025-06-12,4,15000.0,0.3,42000.0
4642,1048,102,Delhi,2025-10-31,3,70000.0,0.25,157500.0
4643,1176,101,Chennai,2025-10-24,5,250000.0,0.1,1125000.0
4644,1070,105,Delhi,2025-05-11,2,45000.0,0.2,72000.0
4645,1353,110,Delhi,2026-04-13,1,45000.0,0.35,29250.0
4647,1378,104,Hyderabad,2025-12-16,2,8000.0,0.15,13600.0
4648,1455,101,Mumbai,2025-07-13,4,250000.0,0.3,700000.0
4649,1541,105,Delhi,2026-01-21,2,45000.0,0.05,85500.0
4650,1512,103,Delhi,2025-10-25,1,1300.0,0.15,1105.0
4651,1223,102,Mumbai,2026-01-31,1,70000.0,0.05,66500.0
4652,1463,106,Delhi,2025-05-23,1,80000.0,0.05,76000.0
4653,1902,105,Chennai,2025-12-07,3,45000.0,0.25,101250.0
4654,1469,107,Mumbai,2026-01-20,4,50000.0,0.4,120000.0
4655,1287,104,Mumbai,2026-04-07,5,8000.0,0.25,30000.0
4656,1114,103,Chennai,2025-06-30,3,1300.0,0.15,3315.0
4657,1374,106,Hyderabad,2025-09-28,1,80000.0,0.3,56000.0
4658,1709,103,Bangalore,2026-03-17,2,1300.0,0.35,1690.0
4659,1891,105,Chennai,2025-07-05,4,45000.0,0.15,153000.0
4660,1279,109,Chennai,2025-07-09,3,65000.0,0.05,185250.0
4661,1354,101,Bangalore,2026-01-31,1,250000.0,0.4,150000.0
4662,1089,109,Bangalore,2025-06-04,2,65000.0,0.25,97500.0
4663,1298,109,Chennai,2025-08-24,1,65000.0,0.35,42250.0
4664,1640,107,Hyderabad,2025-06-25,3,50000.0,0.3,105000.0
4665,1824,103,Hyderabad,2025-07-29,5,1300.0,0.4,3900.0
4666,1613,105,Mumbai,2025-09-25,3,45000.0,0.15,114750.0
4667,1084,108,Delhi,2025-09-20,1,15000.0,0.4,9000.0
4668,1336,110,Hyderabad,2025-11-14,1,45000.0,0.1,40500.0
4669,1167,107,Mumbai,2026-08-01,3,50000.0,0.05,142500.0
4670,1996,104,Chennai,2025-11-23,3,8000.0,0.2,19200.0
4671,1463,110,Delhi,2025-06-05,3,45000.0,0.15,114750.0
4672,1576,104,Bangalore,2025-04-12,5,8000.0,0.05,38000.0
4673,1234,105,Mumbai,2025-12-08,5,45000.0,0.25,168750.0
4674,1414,106,Hyderabad,2025-05-30,4,80000.0,0.25,240000.0
4675,1967,107,Delhi,2025-10-01,3,50000.0,0.15,127500.0
4676,1131,104,Chennai,2025-11-20,2,8000.0,0.35,10400.0
4677,1536,107,Chennai,2026-04-14,1,50000.0,0.3,35000.0
4678,1631,108,Delhi,2025-10-22,2,15000.0,0.2,24000.0
4679,1083,109,Delhi,2025-09-13,4,65000.0,0.4,156000.0
4680,1955,110,Hyderabad,2026-01-13,1,45000.0,0.3,31500.0
4681,1391,106,Hyderabad,2025-12-30,2,80000.0,0.35,104000.0
4682,1876,107,Bangalore,2026-01-03,2,50000.0,0.05,95000.0
4683,1559,108,Delhi,2026-03-02,2,15000.0,0.15,25500.0
4684,1577,101,Bangalore,2025-06-04,1,250000.0,0.05,237500.0
4685,1985,101,Bangalore,2025-05-11,5,250000.0,0.3,875000.0
4686,1011,107,Mumbai,2025-07-24,2,50000.0,0.15,85000.0
4687,1374,102,Hyderabad,2025-09-14,2,70000.0,0.35,91000.0
4688,1257,104,Mumbai,2026-01-31,1,8000.0,0.4,4800.0
4689,1355,103,Mumbai,2025-04-27,5,1300.0,0.15,5525.0
4690,1486,104,Mumbai,2025-09-13,4,8000.0,0.25,24000.0
4691,1628,105,Hyderabad,2025-04-24,1,45000.0,0.15,38250.0
4692,1887,107,Delhi,2025-08-04,4,50000.0,0.25,150000.0
4693,1065,108,Chennai,2025-05-27,2,15000.0,0.2,24000.0
4694,1740,106,Hyderabad,2025-11-24,3,80000.0,0.35,156000.0
4695,1945,106,Mumbai,2025-05-24,3,80000.0,0.35,156000.0
4696,1410,106,Chennai,2025-09-13,4,80000.0,0.35,208000.0
4697,1971,101,Chennai,2025-11-26,5,250000.0,0.05,1187500.0
4698,1229,104,Bangalore,2025-07-28,1,8000.0,0.3,5600.0
4699,1527,103,Chennai,2025-05-07,3,1300.0,0.3,2730.0
4700,1486,104,Mumbai,2025-05-21,4,8000.0,0.15,27200.0
4701,1846,102,Delhi,2025-07-21,2,70000.0,0.05,133000.0
4702,1441,105,Hyderabad,2026-01-17,5,45000.0,0.15,191250.0
4703,1618,106,Chennai,2025-06-06,4,80000.0,0.2,256000.0
4704,1519,104,Bangalore,2025-06-28,3,8000.0,0.4,14400.0
4705,1997,102,Delhi,2025-12-22,1,70000.0,0.1,63000.0
4706,1948,104,Delhi,2025-10-08,2,8000.0,0.1,14400.0
4707,1518,107,Hyderabad,2025-05-26,5,50000.0,0.15,212500.0
4708,1569,106,Mumbai,2026-02-24,5,80000.0,0.2,320000.0
4709,1335,101,Delhi,2026-01-22,1,250000.0,0.15,212500.0
4710,1704,108,Mumbai,2025-04-18,5,15000.0,0.15,63750.0
4712,1702,105,Hyderabad,2026-03-11,3,45000.0,0.2,108000.0
4713,1532,107,Delhi,2026-03-01,5,50000.0,0.3,175000.0
4714,1271,106,Mumbai,2026-12-03,5,80000.0,0.35,260000.0
4715,1823,108,Bangalore,2025-06-01,2,15000.0,0.2,24000.0
4716,1619,106,Chennai,2025-10-11,4,80000.0,0.2,256000.0
4717,1901,105,Hyderabad,2025-06-06,3,45000.0,0.4,81000.0
4718,1809,104,Delhi,2025-11-15,2,8000.0,0.4,9600.0
4719,1984,104,Mumbai,2026-01-03,3,8000.0,0.2,19200.0
4720,1974,102,Delhi,2025-12-21,1,70000.0,0.05,66500.0
4721,1028,103,Hyderabad,2025-07-29,4,1300.0,0.2,4160.0
4722,1859,105,Delhi,2025-10-24,5,45000.0,0.35,146250.0
4723,1757,110,Chennai,2025-09-07,1,45000.0,0.4,27000.0
4724,1046,110,Mumbai,2025-12-17,5,45000.0,0.15,191250.0
4725,1947,101,Chennai,2025-11-08,5,250000.0,0.15,1062500.0
4726,1245,102,Mumbai,2025-05-11,4,70000.0,0.1,252000.0
4727,1772,104,Mumbai,2025-09-11,1,8000.0,0.1,7200.0
4728,1438,101,Bangalore,2025-07-28,3,250000.0,0.4,450000.0
4729,1983,101,Mumbai,2025-02-06,1,250000.0,0.15,212500.0
4730,1337,108,Chennai,2025-10-23,3,15000.0,0.05,42750.0
4731,1975,108,Bangalore,2025-12-12,5,15000.0,0.35,48750.0
4732,1421,102,Chennai,2025-05-04,1,70000.0,0.05,66500.0
4733,1248,108,Mumbai,2026-01-25,3,15000.0,0.1,40500.0
4734,1275,106,Delhi,2026-01-01,1,80000.0,0.3,56000.0
4735,1317,109,Delhi,2025-10-04,5,65000.0,0.2,260000.0
4736,1772,103,Mumbai,2026-01-19,4,1300.0,0.2,4160.0
4737,1736,104,Mumbai,2026-01-13,3,8000.0,0.35,15600.0
4738,1675,110,Bangalore,2026-02-09,5,45000.0,0.4,135000.0
4739,1461,107,Delhi,2025-10-30,5,50000.0,0.2,200000.0
4740,1706,107,Delhi,2025-05-06,5,50000.0,0.15,212500.0
4741,1977,101,Hyderabad,2025-12-15,5,250000.0,0.05,1187500.0
4742,1306,102,Delhi,2025-08-29,1,70000.0,0.2,56000.0
4743,1459,108,Delhi,2025-06-14,5,15000.0,0.25,56250.0
4744,1923,106,Hyderabad,2025-12-24,3,80000.0,0.05,228000.0
4745,1728,102,Chennai,2025-11-21,4,70000.0,0.1,252000.0
4746,1985,110,Bangalore,2025-12-18,5,45000.0,0.35,146250.0
4747,1175,103,Chennai,2025-07-13,4,1300.0,0.35,3380.0
4748,1429,105,Hyderabad,2025-11-03,2,45000.0,0.25,67500.0
4749,1137,107,Bangalore,2025-07-04,4,50000.0,0.25,150000.0
4750,1930,108,Mumbai,2025-12-15,1,15000.0,0.1,13500.0
4751,1074,110,Chennai,2025-04-26,2,45000.0,0.05,85500.0
4752,1738,107,Bangalore,2026-03-07,4,50000.0,0.35,130000.0
4753,1306,101,Delhi,2026-03-02,1,250000.0,0.35,162500.0
4754,1151,105,Mumbai,2025-07-25,1,45000.0,0.1,40500.0
4755,1131,107,Chennai,2025-09-20,4,50000.0,0.05,190000.0
4756,1880,106,Mumbai,2025-06-06,5,80000.0,0.25,300000.0
4757,1989,105,Bangalore,2025-11-20,3,45000.0,0.3,94500.0
4758,1875,106,Chennai,2025-11-07,3,80000.0,0.1,216000.0
4759,1267,104,Bangalore,2025-05-16,2,8000.0,0.15,13600.0
4760,1079,104,Mumbai,2025-11-20,1,8000.0,0.3,5600.0
4761,1078,106,Delhi,2025-08-06,3,80000.0,0.1,216000.0
4762,1566,103,Bangalore,2026-01-22,3,1300.0,0.15,3315.0
4763,1021,102,Chennai,2026-02-19,3,70000.0,0.25,157500.0
4764,1381,104,Bangalore,2026-01-17,3,8000.0,0.1,21600.0
4765,1708,106,Chennai,2025-09-29,2,80000.0,0.05,152000.0
4766,1694,108,Mumbai,2025-12-13,1,15000.0,0.2,12000.0
4767,1270,102,Mumbai,2025-07-24,3,70000.0,0.15,178500.0
4768,1197,106,Bangalore,2025-08-15,4,80000.0,0.15,272000.0
4769,1134,103,Mumbai,2025-10-06,2,1300.0,0.05,2470.0
4770,1258,107,Bangalore,2025-08-22,4,50000.0,0.3,140000.0
4771,1866,104,Mumbai,2026-03-09,2,8000.0,0.4,9600.0
4772,1784,102,Mumbai,2026-02-05,5,70000.0,0.05,332500.0
4773,1624,109,Chennai,2026-03-26,1,65000.0,0.05,61750.0
4774,1199,108,Hyderabad,2026-01-07,2,15000.0,0.05,28500.0
4775,1551,102,Bangalore,2025-05-10,4,70000.0,0.4,168000.0
4776,1254,106,Chennai,2025-03-05,5,80000.0,0.05,380000.0
4777,1704,107,Mumbai,2025-05-27,3,50000.0,0.05,142500.0
4779,1979,101,Mumbai,2025-05-06,4,250000.0,0.05,950000.0
4780,1866,109,Mumbai,2025-12-12,1,65000.0,0.25,48750.0
4781,1479,103,Chennai,2025-04-20,1,1300.0,0.25,975.0
4782,1779,108,Bangalore,2025-12-04,5,15000.0,0.15,63750.0
4783,1330,106,Hyderabad,2026-03-27,4,80000.0,0.15,272000.0
4784,1778,105,Hyderabad,2026-01-08,5,45000.0,0.1,202500.0
4785,1633,105,Bangalore,2025-11-05,5,45000.0,0.35,146250.0
4786,1802,104,Mumbai,2025-12-11,2,8000.0,0.2,12800.0
4787,1522,106,Mumbai,2026-02-22,3,80000.0,0.05,228000.0
4788,1908,101,Hyderabad,2025-07-19,3,250000.0,0.4,450000.0
4789,1691,105,Delhi,2025-12-08,1,45000.0,0.2,36000.0
4790,1933,107,Chennai,2026-01-19,4,50000.0,0.1,180000.0
4791,1572,103,Hyderabad,2025-05-23,4,1300.0,0.2,4160.0
4792,1816,103,Mumbai,2025-07-09,2,1300.0,0.4,1560.0
4793,1630,110,Hyderabad,2025-08-28,1,45000.0,0.4,27000.0
4794,1479,108,Chennai,2025-05-20,3,15000.0,0.1,40500.0
4795,1164,101,Bangalore,2025-11-18,2,250000.0,0.15,425000.0
4796,1437,110,Delhi,2026-02-14,3,45000.0,0.4,81000.0
4797,1457,108,Chennai,2026-10-03,4,15000.0,0.4,36000.0
4798,1491,108,Mumbai,2025-05-16,4,15000.0,0.35,39000.0
4799,1126,105,Bangalore,2026-04-08,2,45000.0,0.15,76500.0
4800,1543,109,Mumbai,2026-01-28,3,65000.0,0.1,175500.0
4801,1104,103,Hyderabad,2025-11-26,1,1300.0,0.35,845.0
4802,1787,107,Bangalore,2025-05-14,4,50000.0,0.4,120000.0
4803,1877,107,Mumbai,2025-12-12,2,50000.0,0.3,70000.0
4804,1125,110,Mumbai,2025-12-15,5,45000.0,0.35,146250.0
4805,1194,107,Chennai,2025-05-07,5,50000.0,0.25,187500.0
4806,1190,104,Hyderabad,2026-03-28,1,8000.0,0.1,7200.0
4807,1335,109,Delhi,2025-08-19,4,65000.0,0.25,195000.0
4808,1562,104,Chennai,2025-12-25,2,8000.0,0.3,11200.0
4809,1028,104,Hyderabad,2026-02-13,1,8000.0,0.1,7200.0
4810,1222,103,Delhi,2025-12-11,4,1300.0,0.05,4940.0
4811,1884,105,Delhi,2025-10-27,4,45000.0,0.3,126000.0
4812,1261,108,Hyderabad,2025-10-03,1,15000.0,0.05,14250.0
4813,1727,109,Mumbai,2026-02-14,4,65000.0,0.2,208000.0
4814,1124,101,Chennai,2025-08-24,1,250000.0,0.25,187500.0
4815,1036,104,Bangalore,2026-02-20,3,8000.0,0.2,19200.0
4816,1282,105,Delhi,2026-01-14,3,45000.0,0.4,81000.0
4817,1961,102,Hyderabad,2026-03-22,2,70000.0,0.3,98000.0
4818,1599,105,Hyderabad,2025-09-29,4,45000.0,0.35,117000.0
4819,1106,103,Hyderabad,2025-05-18,2,1300.0,0.2,2080.0
4820,1596,109,Bangalore,2025-07-15,1,65000.0,0.2,52000.0
4821,1219,106,Delhi,2026-07-04,1,80000.0,0.2,64000.0
4822,1711,102,Mumbai,2025-10-31,2,70000.0,0.15,119000.0
4823,1491,102,Mumbai,2025-10-13,4,70000.0,0.4,168000.0
4824,1977,103,Hyderabad,2025-05-07,3,1300.0,0.4,2340.0
4825,1613,104,Mumbai,2025-10-17,2,8000.0,0.4,9600.0
4826,1136,104,Chennai,2025-09-30,3,8000.0,0.35,15600.0
4827,1114,101,Chennai,2026-01-23,4,250000.0,0.1,900000.0
4828,1459,106,Delhi,2025-07-13,5,80000.0,0.35,260000.0
4829,1501,103,Chennai,2026-03-09,1,1300.0,0.1,1170.0
4830,1692,107,Delhi,2025-06-27,1,50000.0,0.35,32500.0
4831,1478,108,Bangalore,2026-03-08,2,15000.0,0.3,21000.0
4832,1090,107,Chennai,2026-02-14,2,50000.0,0.2,80000.0
4833,1726,110,Hyderabad,2025-05-04,3,45000.0,0.2,108000.0
4834,1394,105,Delhi,2026-03-23,1,45000.0,0.1,40500.0
4835,1868,106,Delhi,2025-04-17,3,80000.0,0.2,192000.0
4836,1126,108,Bangalore,2025-06-14,1,15000.0,0.05,14250.0
4837,1691,108,Delhi,2026-04-10,2,15000.0,0.35,19500.0
4838,1812,102,Delhi,2025-06-12,1,70000.0,0.1,63000.0
4839,1313,105,Delhi,2025-02-09,5,45000.0,0.1,202500.0
4840,1131,109,Chennai,2025-09-29,5,65000.0,0.05,308750.0
4841,1486,102,Mumbai,2025-12-06,1,70000.0,0.15,59500.0
4842,1029,104,Chennai,2026-01-30,4,8000.0,0.15,27200.0
4843,1837,104,Delhi,2026-01-17,2,8000.0,0.3,11200.0
4844,1319,106,Chennai,2025-09-06,4,80000.0,0.15,272000.0
4845,1174,101,Hyderabad,2026-02-18,2,250000.0,0.35,325000.0
4846,1034,109,Mumbai,2025-06-23,2,65000.0,0.25,97500.0
4847,1377,107,Delhi,2026-01-15,2,50000.0,0.05,95000.0
4848,1337,109,Chennai,2026-02-14,5,65000.0,0.3,227500.0
4849,1089,108,Bangalore,2026-03-10,5,15000.0,0.15,63750.0
4850,1346,110,Hyderabad,2026-02-04,2,45000.0,0.15,76500.0
4851,1477,109,Chennai,2025-10-12,4,65000.0,0.25,195000.0
4852,1230,102,Chennai,2025-05-06,5,70000.0,0.3,245000.0
4853,1379,101,Delhi,2025-01-05,2,250000.0,0.25,375000.0
4854,1830,110,Bangalore,2025-08-09,2,45000.0,0.1,81000.0
4855,1427,101,Hyderabad,2026-04-15,2,250000.0,0.05,475000.0
4856,1661,105,Chennai,2025-06-21,3,45000.0,0.4,81000.0
4857,1328,107,Hyderabad,2026-02-15,3,50000.0,0.15,127500.0
4858,1284,103,Delhi,2025-07-23,5,1300.0,0.2,5200.0
4859,1261,104,Hyderabad,2025-08-17,3,8000.0,0.25,18000.0
4860,1294,101,Hyderabad,2025-08-06,4,250000.0,0.4,600000.0
4861,1262,101,Delhi,2025-05-09,4,250000.0,0.1,900000.0
4862,1072,108,Hyderabad,2025-07-12,5,15000.0,0.35,48750.0
4863,1606,109,Bangalore,2025-10-23,1,65000.0,0.1,58500.0
4864,1734,105,Hyderabad,2025-05-12,3,45000.0,0.1,121500.0
4865,1834,103,Mumbai,2026-04-15,5,1300.0,0.2,5200.0
4866,1461,110,Delhi,2026-02-15,1,45000.0,0.1,40500.0
4867,1191,110,Bangalore,2025-08-31,2,45000.0,0.3,62999.99999999999
4868,1644,104,Delhi,2025-02-08,3,8000.0,0.05,22800.0
4869,1879,101,Hyderabad,2025-04-30,5,250000.0,0.1,1125000.0
4870,1711,105,Mumbai,2025-10-25,3,45000.0,0.1,121500.0
4871,1520,103,Chennai,2025-11-02,4,1300.0,0.4,3120.0
4872,1415,104,Mumbai,2025-12-12,4,8000.0,0.15,27200.0
4873,1747,103,Delhi,2025-10-22,4,1300.0,0.3,3640.0
4874,1524,110,Chennai,2026-02-03,4,45000.0,0.25,135000.0
4875,1600,104,Chennai,2026-02-12,5,8000.0,0.2,32000.0
4876,1101,105,Delhi,2025-04-22,3,45000.0,0.2,108000.0
4877,1605,110,Hyderabad,2025-10-30,5,45000.0,0.35,146250.0
4878,1714,104,Delhi,2025-07-29,2,8000.0,0.15,13600.0
4879,1818,103,Hyderabad,2025-11-28,3,1300.0,0.4,2340.0
4880,1911,108,Delhi,2025-10-22,5,15000.0,0.25,56250.0
4881,1027,104,Mumbai,2025-09-16,5,8000.0,0.25,30000.0
4882,1131,104,Chennai,2026-01-04,2,8000.0,0.3,11200.0
4883,1808,104,Mumbai,2025-04-22,4,8000.0,0.4,19200.0
4884,1010,104,Hyderabad,2025-10-07,1,8000.0,0.05,7600.0
4885,1149,101,Hyderabad,2025-08-10,3,250000.0,0.35,487500.0
4886,1986,106,Hyderabad,2025-06-01,4,80000.0,0.35,208000.0
4887,1809,101,Delhi,2025-10-06,2,250000.0,0.25,375000.0
4888,1901,106,Hyderabad,2025-08-09,5,80000.0,0.4,240000.0
4889,1034,104,Mumbai,2025-04-22,2,8000.0,0.35,10400.0
4890,1547,110,Mumbai,2026-08-03,2,45000.0,0.3,62999.99999999999
4891,1660,104,Delhi,2026-01-12,3,8000.0,0.25,18000.0
4892,1465,108,Delhi,2025-08-17,1,15000.0,0.05,14250.0
4893,1729,105,Bangalore,2025-10-16,5,45000.0,0.3,157500.0
4894,1235,106,Bangalore,2026-02-22,1,80000.0,0.1,72000.0
4895,1975,109,Bangalore,2025-10-20,4,65000.0,0.4,156000.0
4896,1683,101,Bangalore,2025-05-04,3,250000.0,0.1,675000.0
4897,1207,101,Hyderabad,2026-01-21,3,250000.0,0.4,450000.0
4898,1898,108,Chennai,2026-03-10,3,15000.0,0.3,31500.0
4900,1712,105,Chennai,2026-03-09,1,45000.0,0.25,33750.0
4901,1848,108,Hyderabad,2025-06-20,3,15000.0,0.25,33750.0
4902,1615,110,Bangalore,2025-08-27,3,45000.0,0.05,128250.0
4903,1804,105,Bangalore,2025-11-18,5,45000.0,0.2,180000.0
4904,1266,105,Mumbai,2026-01-30,1,45000.0,0.2,36000.0
4905,1728,102,Chennai,2026-02-17,4,70000.0,0.2,224000.0
4906,1981,107,Chennai,2026-02-17,5,50000.0,0.2,200000.0
4907,1232,103,Delhi,2025-10-15,1,1300.0,0.2,1040.0
4908,1354,105,Bangalore,2025-11-12,4,45000.0,0.05,171000.0
4909,1853,109,Delhi,2026-03-08,3,65000.0,0.3,136500.0
4910,1282,104,Delhi,2025-07-03,5,8000.0,0.3,28000.0
4911,1646,106,Delhi,2025-12-31,4,80000.0,0.05,304000.0
4912,1340,105,Delhi,2025-05-16,3,45000.0,0.3,94500.0
4913,1436,106,Hyderabad,2025-05-11,2,80000.0,0.05,152000.0
4914,1497,101,Bangalore,2025-07-02,5,250000.0,0.2,1000000.0
4915,1759,101,Hyderabad,2025-09-03,1,250000.0,0.2,200000.0
4916,1706,105,Delhi,2025-05-08,4,45000.0,0.3,126000.0
4917,1986,102,Hyderabad,2025-12-26,4,70000.0,0.25,210000.0
4918,1099,101,Mumbai,2026-01-02,4,250000.0,0.15,850000.0
4919,1285,104,Mumbai,2025-12-18,3,8000.0,0.2,19200.0
